Epsilon,Length,Delay,TotalError,CalcError
0,1,0,0.69045,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.625053,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.526878,0
0,1,0,1,0
0,1,0,1.28932,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.605344,0
0,1,0,2.36253,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.851867,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.667616,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.437784,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1.07451,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1.51053,0
0,1,0,1.056,0
0,1,0,1,0
0,1,0,0.0295601,0
0,1,0,1,0
0,1,0,1.7409,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.110434,0
0,1,0,1.00425,0
0,1,0,1,0
0,1,0,0.8445,0
0,1,0,0.193545,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,2.29918,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1.17674,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.543473,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.199861,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.755327,0
0,1,0,0.990191,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.889998,0
0,1,0,0.613791,0
0,1,0,0.791119,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.770495,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1.84584,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.680327,0
0,1,0,2.40713,0
0,1,0,0.268988,0
0,1,0,1,0
0,1,0,1.30343,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.440852,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.724724,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1.46245,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1.89759,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.778622,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.13033,0
0,1,0,0.181654,0
0,1,0,0.323891,0
0,1,0,1,0
0,1,0,1.77781,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1.08241,0
0,1,0,1,0
0,1,0,1,0
0,1,0,2.37206,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1.44553,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1.16932,0
0,1,0,0.199332,0
0,1,0,0.427993,0
0,1,0,0.458852,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.141951,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1.0198,0
0,1,0,1,0
0,1,0,0.763373,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.661824,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.875129,0
0,1,0,0.238296,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1.53032,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.21333,0
0,1,0,1,0
0,1,0,1.27698,0
0,1,0,2.37402,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.288641,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.766607,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.642541,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.790911,0
0,1,0,1.10062,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.71684,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.781235,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1.67776,0
0,1,0,2.96524,0
0,1,0,1,0
0,1,0,1.44928,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.596882,0
0,1,0,1,0
0,1,0,0.49403,0
0,1,0,0.89761,0
0,1,0,1,0
0,1,0,1.7711,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.728897,0
0,1,0,0.798484,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1.40773,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1.36386,0
0,1,0,1,0
0,1,0,1.00927,0
0,2,0,0.0295931,0
0,2,0,1.33236,0.25
0,2,0,1,0
0,2,0,0.238979,0
0,2,0,1,0
0,2,0,1.32372,0.25
0,2,1,0.260815,0
0,2,1,0.654488,0
0,2,0,1,0
0,2,1,0.492748,0
0,2,1,3.56125,0.25
0,2,0,1,0
0,2,0,0.788377,0.25
0,2,1,0.217748,0
0,2,1,0.314077,0
0,2,0,1,0
0,2,0,1,0
0,2,0,1,0
0,2,0,1,0
0,2,0,1,0
0,2,0,1,0
0,2,0,1.37098,0.25
0,2,0,1,0
0,2,0,0.783237,0.25
0,2,0,0.730163,0.25
0,2,1,2.39068,0.25
0,2,0,1,0
0,2,0,0.308807,0.25
0,2,1,0.538591,0
0,2,0,1,0
0,2,0,1,0
0,2,0,1,0
0,2,0,0.213904,0
0,2,0,1,0
0,2,0,0.156368,0
0,2,0,1,0
0,2,0,1,0
0,2,0,1,0
0,2,1,4.31607,0.25
0,2,0,1,0
0,2,0,1,0
0,2,0,1.23854,0.25
0,2,0,1,0
0,2,1,1.62932,0
0,2,0,1.01429,0.25
0,2,0,1,0
0,2,0,1,0
0,2,0,1,0
0,2,0,1,0
0,2,0,1,0
0,2,0,0.153352,0.25
0,2,0,1,0
0,2,0,1,0
0,2,0,0.153443,0
0,2,0,1,0
0,2,0,1,0
0,2,0,1,0
0,2,0,1,0
0,2,0,1,0
0,2,1,0.210059,0
0,2,0,0.277431,0.25
0,2,0,1,0
0,2,0,1,0
0,2,0,1,0
0,2,0,1,0
0,2,1,0.092748,0
0,2,1,3.53234,0.25
0,2,1,0.242906,0
0,2,0,1,0
0,2,1,0.400506,0
0,2,0,0.189556,0
0,2,0,0.12818,0
0,2,0,0.836206,0.25
0,2,1,2.51357,0.25
0,2,0,0.855093,0.25
0,2,0,0.230682,0
0,2,0,0.807099,0.25
0,2,0,1,0
0,2,0,1,0
0,2,0,1.32059,0.25
0,2,1,0.465056,0
0,2,0,1,0
0,2,0,1,0
0,2,0,0.59585,0.25
0,2,0,1,0
0,2,0,1,0
0,2,0,1,0
0,2,1,0.518268,0
0,2,0,1,0
0,2,0,1,0
0,2,1,0.314061,0
0,2,0,1,0
0,2,0,1,0
0,2,0,0.0633854,0
0,2,0,1,0
0,2,0,1,0
0,2,0,1,0
0,2,0,1,0
0,2,0,1.13328,0.25
0,2,1,0.331231,0
0,2,0,0.0987894,0.25
0,2,0,1,0
0,2,0,0.24404,0
0,2,0,1,0
0,2,0,1,0
0,2,1,1.34685,0.25
0,2,1,0.327286,0
0,2,0,1,0
0,2,0,0.210158,0.25
0,2,0,1.5843,0.25
0,2,0,1,0
0,2,0,1,0
0,2,0,0.0480813,0
0,2,1,0.115729,0
0,2,0,0.85276,0.25
0,2,0,1,0
0,2,1,0.838938,0
0,2,1,0.741739,0
0,2,0,1,0
0,2,0,1,0
0,2,1,0.369176,0
0,2,0,1.69711,0.25
0,2,0,0.0537126,0
0,2,0,1,0
0,2,0,0.0493112,0
0,2,1,0.30497,0
0,2,0,0.630843,0.25
0,2,0,1,0
0,2,0,1,0
0,2,1,1.19037,0.25
0,2,0,1,0
0,2,0,1,0
0,2,0,1.40952,0.25
0,2,1,1.06865,0
0,2,0,1.25873,0.25
0,2,1,0.0470605,0
0,2,1,0.0227154,0
0,2,0,1,0
0,2,0,1,0
0,2,0,1,0
0,2,0,0.0252053,0
0,2,0,1,0
0,2,0,1,0
0,2,0,1,0
0,2,0,1.53813,0.25
0,2,1,0.262882,0
0,2,0,1,0
0,2,1,1.1652,0
0,2,0,0.112693,0
0,2,0,0.820962,0.25
0,2,0,1,0
0,2,0,1,0
0,2,0,0.0573437,0.25
0,2,0,0.170831,0
0,2,0,0.161867,0
0,2,1,0.185599,0
0,2,0,1,0
0,2,0,0.161765,0
0,2,0,0.202031,0
0,2,1,0.623837,0
0,2,1,3.07359,0.25
0,2,1,0.900042,0
0,2,0,1,0
0,2,0,1,0
0,2,1,0.370203,0
0,2,0,1,0
0,2,0,1,0
0,2,0,1,0
0,2,0,1,0
0,2,0,1,0
0,2,0,0.144939,0
0,2,1,2.49243,0.25
0,2,0,1,0
0,2,1,0.357996,0
0,2,1,0.362545,0
0,2,0,1,0
0,2,0,0.00778379,0
0,2,1,0.181094,0
0,2,0,1,0
0,2,0,1,0
0,2,1,1.07456,0
0,2,0,2.33046,0.25
0,2,1,0.737897,0
0,2,0,0.0565905,0.25
0,2,0,0.195762,0
0,2,0,1,0
0,2,0,1,0
0,2,0,1.24474,0.25
0,2,0,1,0
0,2,0,1.57291,0.25
0,2,1,0.393122,0
0,2,0,0.538409,0.25
0,2,0,0.153502,0
0,2,0,0.477582,0.25
0,2,0,0.00503656,0
0,2,0,0.082944,0
0,2,0,1,0
0,2,0,0.0556646,0
0,2,0,0.198405,0
0,2,0,1,0
0,2,1,2.97458,0.25
0,2,0,1.41492,0.25
0,2,0,1,0
0,2,0,0.652054,0.25
0,2,0,1.96191,0.25
0,2,1,0.431549,0
0,2,0,1,0
0,2,0,2.11749,0.25
0,2,0,0.175,0
0,2,0,0.0103455,0
0,2,0,1,0
0,2,0,1,0
0,2,0,1,0
0,2,0,1,0
0,2,0,1,0
0,2,0,0.316953,0
0,2,1,0.52619,0
0,2,0,1,0
0,2,0,1,0
0,2,0,1,0
0,2,0,1.86796,0.25
0,2,0,1,0
0,2,0,0.0955728,0.25
0,2,0,1,0
0,2,1,0.133423,0
0,2,0,1,0
0,2,1,0.0740149,0
0,2,0,0.698233,0.25
0,2,1,0.635167,0
0,2,1,2.90438,0.25
0,2,0,1,0
0,2,0,1,0
0,2,1,0.630773,0
0,2,0,1.91011,0.25
0,2,0,0.612265,0.25
0,2,0,1.6757,0.25
0,2,0,0.0539355,0
0,2,0,0.0669808,0
0,2,0,0.112962,0
0,2,0,1,0
0,2,1,0.937061,0
0,2,0,2.8634,0.25
0,2,0,0.155557,0
0,2,1,0.477621,0
0,2,0,1,0
0,2,0,1,0
0,2,0,1,0
0,2,1,0.410549,0
0,2,1,2.33228,0.25
0,2,0,1,0
0,2,0,1,0
0,2,1,0.662216,0
0,2,0,1,0
0,2,0,1,0
0,2,0,1,0
0,2,1,0.56546,0
0,2,0,1,0
0,2,0,0.157362,0
0,2,1,3.99541,0.25
0,2,0,1,0
0,2,0,1,0
0,2,0,1,0
